Gene	Value
TNFRSF1B	1228.07760022
TNFSF10	10105.0689522
TNFSF11	10.8837060826
TNN	20.865423309087788
TNNC1	1315.6427217175644
TNNC2	107.60588531215085
TNNI3	5.85975468194
TNR	1.6599404117018879
TNXB	1831.693728332658
TP53	3205.10628154
TP53AIP1	67.0907173812
TP53I3	772.6978006470559
TP73	231.393360161
TPH1	34.96860006191315
TPH2	0.1770817210956381
TPI1	13848.5150712
TPK1	167.183040551
TPMT	1952.68249884
TPO	25.1897152144
TRA2A	3026.8788500216015
TRA2B	5817.683040552364
TRADD	1264.18282774
TRAF2	1101.50593948
TREH	5.47728679771
TRHR	0.07870298715376098
TRIP10	2465.55124981
TRPM4	18126.7991186
TSC1	2039.27774338
TSC2	5070.69331373
TSHB	0.3302507351801479
TSHR	27.65475545578092
TST	2364.2823285869085
TSTA3	4991.01427798
TTF1	907.90239514
TTF2	475.103138059
TTK	144.606562452
TUBA1A	9339.819062058586
TUBA1B	20291.156791892245
TUBA1C	4437.669118345038
TUBA3C	26.157754217611277
TUBA3D	428.07162203792177
TUBA3E	103.65285946455232
TUBA4A	2583.2660385352874
TUBA8	111.14178977686848
TUBAL3	7.8645333539702635
TUBB	26475.289277168682
TUBB1	35.265361399153996
TUBB2A	3416.261704841272
TUBB2B	105.98188593098303
TUBB3	675.8105893047933
TUBB4A	289.3662939173114
TUBB4B	21910.927529599994
TUBB6	3955.9270997111444
TUBB8	22.71457591704856
TWISTNB	1897.1516406091505
TXNDC12	3613.29770933
TXNL4A	2106.45598592
TXNRD1	4816.802468659835
TXNRD2	3535.1200100601654
TYMP	1093.59290358
TYMS	396.161914371
TYR	0.927255842749
TYRP1	31.9769385544
U2AF1	3461.726164676136
U2AF1L4	332.77782657500177
U2AF2	7679.472392041978
UAP1	6306.770449617746
UAP1L1	1203.8872852522545
UBC	73864.0574309
UCK1	2491.7337486458364
UCK2	729.0023076903527
UCKL1	1525.9185352490638
UCP1	0.414196718774
UGCG	592.269927256
UGDH	6519.81792679
UGP2	4442.34988779
UGT1A1	46.25382409838617
UGT1A10	27.399130359099143
UGT1A3	197.39336422348714
UGT1A4	2.0226979182762177
UGT1A5	1.9788575684887504
UGT1A6	167.8147827350272
UGT1A7	0.8179681937776998
UGT1A8	25.360679074417124
UGT1A9	62.26910172573042
UGT2A1	0.6049373162044146
UGT2A3	1.5917040705747532
UGT2B10	7.774280297160242
UGT2B11	4.281506732700283
UGT2B15	168.0624516327167
UGT2B28	2.8482626528416986
UGT2B4	216.85118402723674
UGT2B7	42.343600061919176
UGT8	27.8273680545
UMPS	1320.05684105
UNG	1937.88252592
UPB1	8.17730537069
UPP1	305.00665531611435
UPP2	2.818275034821008
UPRT	874.028014239
UQCR10	4580.2714363063515
UQCR11	4323.55896919878
UQCRB	9003.155413237173
UQCRC1	8635.32247327627
UQCRC2	8089.5297748
UQCRFS1	3762.3949466
UQCRH	5070.274822005405
UQCRHL	1158.0018572940594
UQCRQ	7295.84722721
URAD	0.0010060362173
UROC1	0.908431357375
UROD	2858.07347934
UROS	1621.21972218
USP39	2532.33166306
UXS1	1965.63092014
VAMP2	7001.01557421
VAPA	7926.82231853
VASP	5377.23578007
VAV1	293.9556957123906
VAV2	2488.031012998023
VAV3	555.2031419285848
VCAM1	804.000096734
VCAN	2548.08882139
VCL	16441.9771127
VDAC1	8994.06988082525
VDAC2	3403.979917974752
VEGFA	15180.835663995334
VEGFB	3938.57974773433
VEGFC	313.4794342971669
VIPR2	616.941675243702
VKORC1	3386.485637476211
VKORC1L1	3017.513368673789
VNN1	50.100023216399094
VNN2	198.8750773876009
VTCN1	428.28544343
VTN	145.62307731012226
VWF	8196.738759464963
WAS	267.1780297167689
WASF1	448.3704341445551
WASF2	9098.798734748641
WASF3	1992.7242300068026
WASL	4612.88426714
WBP11	5404.38250658
WEE1	2111.5654503931523
WEE2	1.5939885466638397
WNT1	3.320964247020707
WNT10A	163.17744931125986
WNT10B	31.579206005285982
WNT11	321.6442307692906
WNT16	40.100448846923804
WNT2	401.3796432443095
WNT2B	396.0412474849804
WNT3	35.97146339577565
WNT3A	134.59135582753999
WNT4	539.482897384
WNT5A	1865.54289196776
WNT5B	3033.5386163145126
WNT6	67.61528788118193
WNT7A	17.0397577774278
WNT7B	1312.937354900682
WNT8A	0.23365191146907222
WNT8B	17.25549450549695
WNT9A	40.42619176595567
WNT9B	105.95227132059622
XAB2	4128.971521430783
XDH	334.626218852
XIAP	4015.9583849236815
XPA	810.584158799
XPC	3118.44265594
XRCC1	1661.41626683
XYLB	247.404039622
YBX3	8064.12093716
YES1	3169.50071583
YWHAB	14385.398351707683
YWHAE	27920.436677895133
YWHAG	9690.429287297744
YWHAH	4545.864920308019
YWHAQ	20033.69890503529
YWHAZ	33218.89974475613
ZAK	6744.68313284
ZBTB17	1346.98071119
ZMAT2	3541.4087796
ZMAT3	289.211886705
ZMPSTE24	5556.5973727
ZNRD1	802.4721966404695
ZYX	8530.65119564
